time	V(rc)
Step Information: Cap=100f  (Run: 1/10)
1.321054664317697e-012	4.128799e-004
1.461054661860930e-012	4.565970e-004
1.601054659404164e-012	5.005202e-004
1.741054656947398e-012	5.446374e-004
1.861054654841598e-012	5.825947e-004
1.931054653613215e-012	6.047948e-004
2.001054652384832e-012	6.270363e-004
2.071054651156449e-012	6.493189e-004
2.141054649928066e-012	6.716431e-004
2.201054648875166e-012	6.908114e-004
2.266054647734525e-012	7.116136e-004
2.316054646857108e-012	7.276416e-004
2.376054645804208e-012	7.469060e-004
2.428554644882921e-012	7.637918e-004
2.463554644268730e-012	7.750649e-004
2.508554643479055e-012	7.895798e-004
2.563554642513897e-012	8.073524e-004
2.613554641636480e-012	8.235426e-004
2.673554640583580e-012	8.430133e-004
2.738554639442939e-012	8.641632e-004
2.788554638565522e-012	8.804742e-004
2.858554637337139e-012	9.033727e-004
2.928554636108756e-012	9.263485e-004
3.033554634266181e-012	9.609652e-004
3.123554632686832e-012	9.907901e-004
3.243554630581032e-012	1.030771e-003
3.383554628124266e-012	1.077743e-003
3.583554624614600e-012	1.145477e-003
3.683554622859767e-012	1.179603e-003
3.723554622157834e-012	1.193324e-003
3.803554620753967e-012	1.220974e-003
3.963554617946235e-012	1.276957e-003
4.003554617244301e-012	1.291469e-003
4.083554615840435e-012	1.321847e-003
4.103554615489468e-012	1.329836e-003
4.108554615401727e-012	1.331916e-003
4.138554614875277e-012	1.344808e-003
4.156054614568181e-012	1.352682e-003
4.171054614304956e-012	1.359592e-003
4.173554614261085e-012	1.360753e-003
4.178554614173344e-012	1.363083e-003
4.188554613997860e-012	1.367748e-003
4.191054613953990e-012	1.368914e-003
4.196054613866248e-012	1.371241e-003
4.206054613690765e-012	1.375880e-003
4.213554613559152e-012	1.379325e-003
4.223554613383669e-012	1.383847e-003
4.243554613032702e-012	1.392623e-003
4.283554612330769e-012	1.409314e-003
4.363554610926903e-012	1.440649e-003
4.523554608119170e-012	1.500419e-003
4.563554607417237e-012	1.514959e-003
4.643554606013370e-012	1.543639e-003
4.663554605662404e-012	1.550797e-003
4.703554604960470e-012	1.565098e-003
4.803554603205637e-012	1.600851e-003
4.943554600748871e-012	1.650984e-003
5.203554596186305e-012	1.744498e-003
5.403554592676639e-012	1.816834e-003
5.543554590219873e-012	1.867679e-003
5.713554587236657e-012	1.929658e-003
5.853554584779891e-012	1.980919e-003
5.993554582323125e-012	2.032393e-003
6.133554579866359e-012	2.084096e-003
6.343554576181209e-012	2.162122e-003
6.523554573022510e-012	2.229491e-003
6.763554568810911e-012	2.320026e-003
6.943554565652211e-012	2.388520e-003
7.163554561791579e-012	2.472935e-003
7.223554560738679e-012	2.496118e-003
7.323554558983846e-012	2.534893e-003
7.363554558281913e-012	2.550492e-003
7.443554556878046e-012	2.581921e-003
7.603554554070314e-012	2.645432e-003
7.643554553368380e-012	2.661606e-003
7.723554551964514e-012	2.694566e-003
7.743554551613547e-012	2.702968e-003
7.783554550911614e-012	2.720083e-003
7.793554550736131e-012	2.724422e-003
7.813554550385164e-012	2.733273e-003
7.853554549683231e-012	2.751254e-003
7.883554549156781e-012	2.765143e-003
7.888554549069040e-012	2.767489e-003
7.898554548893556e-012	2.772226e-003
7.918554548542590e-012	2.781756e-003
7.923554548454848e-012	2.784153e-003
7.933554548279365e-012	2.788968e-003
7.953554547928398e-012	2.798609e-003
7.958554547840656e-012	2.801018e-003
7.968554547665173e-012	2.805822e-003
7.988554547314207e-012	2.815340e-003
8.028554546612273e-012	2.833912e-003
8.108554545208407e-012	2.869562e-003
8.268554542400674e-012	2.938324e-003
8.308554541698741e-012	2.955058e-003
8.388554540294875e-012	2.987983e-003
8.408554539943908e-012	2.996179e-003
8.448554539241975e-012	3.012505e-003
8.528554537838108e-012	3.045097e-003
8.548554537487142e-012	3.053233e-003
8.588554536785209e-012	3.069484e-003
8.688554535030376e-012	3.110094e-003
8.828554532573609e-012	3.166955e-003
9.008554529414910e-012	3.240197e-003
9.248554525203311e-012	3.338203e-003
9.508554520640745e-012	3.444953e-003
9.708554517131079e-012	3.527538e-003
9.948554512919480e-012	3.627229e-003
1.020855450835691e-011	3.736077e-003
1.036855450554918e-011	3.803554e-003
1.050855450309242e-011	3.862964e-003
1.054855450239048e-011	3.880024e-003
1.062855450098662e-011	3.914298e-003
1.078855449817888e-011	3.983843e-003
1.110855449256342e-011	4.125798e-003
1.118855449115955e-011	4.162274e-003
1.120855449080858e-011	4.171598e-003
1.124855449010665e-011	4.190460e-003
1.132855448870278e-011	4.228626e-003
1.134855448835182e-011	4.238294e-003
1.138855448764989e-011	4.257822e-003
1.139855448747440e-011	4.262727e-003
1.141855448712344e-011	4.272584e-003
1.145855448642150e-011	4.292343e-003
1.146855448624602e-011	4.297292e-003
1.148855448589505e-011	4.307195e-003
1.152855448519312e-011	4.326928e-003
1.160855448378925e-011	4.365937e-003
1.176855448098152e-011	4.442312e-003
1.208855447536605e-011	4.592114e-003
1.216855447396219e-011	4.629000e-003
1.232855447115445e-011	4.702079e-003
1.236855447045252e-011	4.720303e-003
1.244855446904866e-011	4.756672e-003
1.260855446624092e-011	4.829353e-003
1.264855446553899e-011	4.847514e-003
1.272855446413512e-011	4.883837e-003
1.288855446132739e-011	4.956514e-003
1.300855445922159e-011	5.011086e-003
1.306855445816869e-011	5.038411e-003
1.314855445676482e-011	5.074915e-003
1.330855445395709e-011	5.148083e-003
1.334855445325516e-011	5.166430e-003
1.342855445185129e-011	5.203266e-003
1.358855444904356e-011	5.277432e-003
1.390855444342809e-011	5.428213e-003
1.454855443219716e-011	5.735607e-003
1.470855442938943e-011	5.814013e-003
1.474855442868750e-011	5.833891e-003
1.482855442728363e-011	5.873826e-003
1.498855442447590e-011	5.954056e-003
1.502855442377396e-011	5.974208e-003
1.510855442237010e-011	6.014680e-003
1.526855441956236e-011	6.095704e-003
1.622855440271597e-011	6.578187e-003
1.638855439990824e-011	6.658111e-003
1.670855439429277e-011	6.817608e-003
1.678855439288890e-011	6.857493e-003
1.694855439008117e-011	6.937391e-003
1.726855438446570e-011	7.098151e-003
1.790855437323477e-011	7.424538e-003
1.918855435077291e-011	8.093828e-003
2.174855430584919e-011	9.471256e-003
2.474855430584919e-011	1.113290e-002
2.774855430584919e-011	1.284370e-002
3.074855430584919e-011	1.460006e-002
3.374855430584919e-011	1.639606e-002
3.674855430584919e-011	1.822529e-002
3.974855430584920e-011	2.008075e-002
4.274855430584920e-011	2.195490e-002
4.574855430584920e-011	2.383986e-002
4.874855430584920e-011	2.572758e-002
5.174855430584921e-011	2.760999e-002
5.474855430584921e-011	2.947901e-002
5.774855430584921e-011	3.132676e-002
6.074855430584921e-011	3.314640e-002
6.374855430584921e-011	3.493320e-002
6.674855430584921e-011	3.668398e-002
6.974855430584921e-011	3.839584e-002
7.274855430584922e-011	4.006552e-002
7.574855430584922e-011	4.168931e-002
7.874855430584922e-011	4.326300e-002
8.174855430584923e-011	4.478158e-002
8.474855430584923e-011	4.623912e-002
8.774855430584923e-011	4.764529e-002
8.812355430584923e-011	4.781577e-002
8.887355430584923e-011	4.814791e-002
9.037355430584922e-011	4.880236e-002
9.074855430584922e-011	4.896311e-002
9.149855430584922e-011	4.927747e-002
9.299855430584921e-011	4.989395e-002
9.599855430584921e-011	5.110972e-002
9.899855430584922e-011	5.231585e-002
1.000000000000000e-010	5.271628e-002
1.003000000000000e-010	5.283558e-002
1.009000000000000e-010	5.307375e-002
1.021000000000000e-010	5.354799e-002
1.045000000000000e-010	5.448791e-002
1.093000000000000e-010	5.634912e-002
1.129000000000000e-010	5.771715e-002
1.297000000000001e-010	6.385712e-002
1.387000000000001e-010	6.698000e-002
1.399000000000001e-010	6.738766e-002
1.423000000000001e-010	6.819720e-002
1.471000000000001e-010	6.980179e-002
1.567000000000001e-010	7.298692e-002
2.143000000000001e-010	9.178768e-002
2.911000000000002e-010	1.161047e-001
4.447000000000002e-010	1.627768e-001
6.400125000000001e-010	2.189895e-001
8.353250000000001e-010	2.717417e-001
1.030637500000000e-009	3.211468e-001
1.225950000000000e-009	3.675033e-001
1.421262500000000e-009	4.110749e-001
1.616575000000000e-009	4.520959e-001
2.007200000000000e-009	5.272977e-001
2.397825000000000e-009	5.945275e-001
2.788449999999999e-009	6.549314e-001
3.179074999999999e-009	7.094459e-001
3.569699999999999e-009	7.588437e-001
3.960324999999998e-009	8.037680e-001
4.350949999999998e-009	8.447592e-001
4.741574999999997e-009	8.822742e-001
5.327512499999997e-009	9.328643e-001
5.913449999999996e-009	9.775845e-001
6.499387499999995e-009	1.017310e+000
7.085324999999995e-009	1.052751e+000
7.671262499999994e-009	1.084494e+000
8.257199999999993e-009	1.113021e+000
8.843137499999993e-009	1.138738e+000
9.429074999999992e-009	1.161987e+000
1.001501249999999e-008	1.183058e+000
1.079626249999999e-008	1.208186e+000
1.157751249999999e-008	1.230372e+000
1.235876249999999e-008	1.250023e+000
1.314001249999999e-008	1.267477e+000
1.392126249999999e-008	1.283019e+000
1.470251249999999e-008	1.296889e+000
1.548376249999999e-008	1.309293e+000
1.646032500000000e-008	1.322998e+000
1.743688750000001e-008	1.334972e+000
1.841345000000001e-008	1.345455e+000
1.939001250000002e-008	1.354650e+000
2.036657500000003e-008	1.362729e+000
2.134313750000003e-008	1.369837e+000
2.231970000000004e-008	1.376100e+000
2.329626250000005e-008	1.381624e+000
2.427282500000006e-008	1.386500e+000
2.544470000000006e-008	1.391609e+000
2.661657500000007e-008	1.396018e+000
2.778845000000008e-008	1.399826e+000
2.896032500000009e-008	1.403118e+000
3.013220000000009e-008	1.405967e+000
3.130407500000008e-008	1.408432e+000
3.267126250000007e-008	1.410894e+000
3.403845000000005e-008	1.412978e+000
3.540563750000004e-008	1.414741e+000
3.677282500000003e-008	1.416235e+000
3.833532500000001e-008	1.417665e+000
3.989782500000000e-008	1.418848e+000
4.165563749999998e-008	1.419938e+000
4.341344999999996e-008	1.420820e+000
4.536657499999995e-008	1.421604e+000
4.751501249999993e-008	1.422279e+000
4.985876249999990e-008	1.422841e+000
5.259313749999988e-008	1.423325e+000
5.571813749999985e-008	1.423715e+000
5.942907499999981e-008	1.424023e+000
6.431188749999992e-008	1.424267e+000
7.095251250000009e-008	1.424436e+000
8.110876250000033e-008	1.424535e+000
9.990000000000000e-008	1.424574e+000
9.990067569255133e-008	1.424105e+000
9.990202707765400e-008	1.423163e+000
9.990472984785935e-008	1.421264e+000
9.991013538827004e-008	1.417428e+000
9.992094646909143e-008	1.409696e+000
9.994256863073418e-008	1.394184e+000
9.995116560058725e-008	1.389082e+000
9.995615998289986e-008	1.387820e+000
9.996022970626197e-008	1.387690e+000
9.999286112395754e-008	1.386785e+000
1.000000000000000e-007	1.386587e+000
1.000037293048795e-007	1.386484e+000
1.000111879146385e-007	1.386277e+000
1.070708837074083e-007	1.203737e+000
1.141021337074085e-007	1.045825e+000
1.211333837074086e-007	9.086285e-001
1.281646337074088e-007	7.894300e-001
1.351958837074090e-007	6.858685e-001
1.422271337074091e-007	5.958928e-001
1.492583837074093e-007	5.177206e-001
1.562896337074095e-007	4.498034e-001
1.633208837074096e-007	3.907959e-001
1.703521337074098e-007	3.395293e-001
1.773833837074100e-007	2.949882e-001
1.844146337074102e-007	2.562901e-001
1.914458837074103e-007	2.226687e-001
1.984771337074105e-007	1.934579e-001
1.998443212074105e-007	1.882396e-001
2.000000000000000e-007	1.876538e-001
Step Information: Cap=600f  (Run: 6/10)
0.000000000000000e+000	-7.010943e-011
1.953124965725918e-017	4.731473e-009
3.906249931451836e-017	9.533057e-009
1.132812480121033e-015	2.784275e-007
2.265624960242065e-015	5.569374e-007
3.710937434879244e-015	9.122955e-007
5.351562406089016e-015	1.315699e-006
7.148437374556860e-015	1.757552e-006
9.648437330686035e-015	2.372356e-006
1.261718727858943e-014	3.102512e-006
1.730468719633163e-014	4.255565e-006
2.230468710858998e-014	5.485724e-006
3.042968696600980e-014	7.485251e-006
3.980468680149421e-014	9.793196e-006
5.230468658214009e-014	1.287184e-005
6.980468627504431e-014	1.718453e-005
9.230468588020689e-014	2.273409e-005
1.273046852660153e-013	3.137703e-005
1.723046844763405e-013	4.250901e-005
2.273046835111823e-013	5.614612e-005
3.373046815808661e-013	8.351987e-005
4.773046791240999e-013	1.185772e-004
5.573046777202335e-013	1.387801e-004
7.173046749125007e-013	1.795954e-004
7.573046742105675e-013	1.900306e-004
7.673046740350842e-013	1.927162e-004
7.873046736841176e-013	1.981931e-004
7.923046735963759e-013	1.995993e-004
8.023046734208926e-013	2.024819e-004
8.048046733770218e-013	2.032164e-004
8.098046732892801e-013	2.047236e-004
8.223046730699260e-013	2.085902e-004
8.285546729602490e-013	2.106077e-004
8.360546728286365e-013	2.130993e-004
8.398046727628303e-013	2.143692e-004
8.448046726750886e-013	2.160774e-004
8.460546726531532e-013	2.165068e-004
8.485546726092824e-013	2.173686e-004
8.535546725215407e-013	2.190918e-004
8.573046724557345e-013	2.203773e-004
8.635546723460574e-013	2.225026e-004
8.710546722144449e-013	2.249895e-004
8.810546720389616e-013	2.281942e-004
9.010546716879950e-013	2.343052e-004
9.410546709860618e-013	2.457923e-004
1.021054669582195e-012	2.676808e-004
1.041054669231229e-012	2.729913e-004
1.081054668529296e-012	2.834310e-004
1.161054667125429e-012	3.042514e-004
1.181054666774463e-012	3.094503e-004
1.221054666072529e-012	3.198512e-004
1.321054664317697e-012	3.458894e-004
1.531054660632547e-012	4.008677e-004
1.671054658175781e-012	4.377369e-004
1.811054655719015e-012	4.747695e-004
1.931054653613215e-012	5.066331e-004
2.036054651770641e-012	5.346027e-004
2.106054650542257e-012	5.532930e-004
2.176054649313874e-012	5.720189e-004
2.246054648085491e-012	5.907809e-004
2.306054647032591e-012	6.068919e-004
2.371054645891950e-012	6.243778e-004
2.421054645014534e-012	6.378521e-004
2.481054643961634e-012	6.540488e-004
2.526054643171959e-012	6.662178e-004
2.586054642119059e-012	6.824717e-004
2.631054641329384e-012	6.946857e-004
2.691054640276484e-012	7.110022e-004
2.756054639135843e-012	7.287224e-004
2.806054638258427e-012	7.423860e-004
2.876054637030043e-012	7.615643e-004
2.946054635801660e-012	7.808036e-004
3.016054634573277e-012	8.001070e-004
3.121054632730703e-012	8.291889e-004
3.211054631151353e-012	8.542436e-004
3.331054629045553e-012	8.878282e-004
3.471054626588787e-012	9.272831e-004
3.631054623781054e-012	9.727408e-004
3.771054621324288e-012	1.012840e-003
3.811054620622355e-012	1.024365e-003
3.891054619218489e-012	1.047586e-003
4.051054616410756e-012	1.094585e-003
4.091054615708823e-012	1.106759e-003
4.171054614304956e-012	1.132234e-003
4.191054613953990e-012	1.138937e-003
4.196054613866248e-012	1.140684e-003
4.226054613339798e-012	1.151522e-003
4.243554613032702e-012	1.158158e-003
4.248554612944961e-012	1.160094e-003
4.258554612769477e-012	1.163986e-003
4.261054612725606e-012	1.164964e-003
4.266054612637865e-012	1.166925e-003
4.276054612462381e-012	1.170847e-003
4.278554612418511e-012	1.171825e-003
4.293554612155286e-012	1.177649e-003
4.301054612023673e-012	1.180520e-003
4.311054611848190e-012	1.184283e-003
4.331054611497223e-012	1.191607e-003
4.371054610795290e-012	1.205616e-003
4.451054609391424e-012	1.232051e-003
4.611054606583691e-012	1.282573e-003
4.651054605881758e-012	1.294852e-003
4.731054604477891e-012	1.319040e-003
4.751054604126925e-012	1.325073e-003
4.791054603424992e-012	1.337117e-003
4.871054602021125e-012	1.361194e-003
4.931054600968225e-012	1.379256e-003
5.031054599213392e-012	1.409385e-003
5.211054596054693e-012	1.463783e-003
5.451054591843094e-012	1.536678e-003
5.631054588684394e-012	1.591660e-003
5.871054584472795e-012	1.665374e-003
6.051054581314096e-012	1.720993e-003
6.271054577453463e-012	1.789356e-003
6.471054573943797e-012	1.851908e-003
6.691054570083165e-012	1.921171e-003
6.891054566573499e-012	1.984593e-003
7.131054562361899e-012	2.061288e-003
7.311054559203200e-012	2.119280e-003
7.551054554991601e-012	2.197239e-003
7.691054552534835e-012	2.243098e-003
7.811054550429035e-012	2.282671e-003
7.831054550078068e-012	2.289291e-003
7.871054549376135e-012	2.302580e-003
7.951054547972269e-012	2.329380e-003
8.111054545164536e-012	2.383600e-003
8.151054544462603e-012	2.397431e-003
8.231054543058737e-012	2.425655e-003
8.251054542707770e-012	2.432854e-003
8.291054542005837e-012	2.447520e-003
8.301054541830353e-012	2.451237e-003
8.321054541479387e-012	2.458806e-003
8.371054540601970e-012	2.478050e-003
8.391054540251004e-012	2.485940e-003
8.396054540163262e-012	2.487925e-003
8.406054539987779e-012	2.491922e-003
8.426054539636812e-012	2.499945e-003
8.431054539549071e-012	2.501958e-003
8.441054539373587e-012	2.505994e-003
8.461054539022621e-012	2.514071e-003
8.466054538934879e-012	2.516089e-003
8.476054538759396e-012	2.520118e-003
8.496054538408429e-012	2.528119e-003
8.536054537706496e-012	2.543820e-003
8.616054536302629e-012	2.574198e-003
8.776054533494897e-012	2.633113e-003
8.816054532792963e-012	2.647480e-003
8.896054531389097e-012	2.675671e-003
9.056054528581364e-012	2.731659e-003
9.096054527879431e-012	2.745579e-003
9.176054526475565e-012	2.773328e-003
9.196054526124598e-012	2.780260e-003
9.236054525422665e-012	2.794116e-003
9.336054523667832e-012	2.828756e-003
9.476054521211066e-012	2.877282e-003
9.656054518052366e-012	2.939809e-003
9.896054513840767e-012	3.023502e-003
1.017605450892724e-011	3.121748e-003
1.043605450436467e-011	3.213672e-003
1.059605450155694e-011	3.270630e-003
1.073605449910017e-011	3.320760e-003
1.077605449839824e-011	3.335150e-003
1.085605449699437e-011	3.364048e-003
1.101605449418664e-011	3.422503e-003
1.133605448857117e-011	3.541175e-003
1.141605448716731e-011	3.571572e-003
1.157605448435957e-011	3.633787e-003
1.161605448365764e-011	3.649653e-003
1.169605448225377e-011	3.681929e-003
1.171605448190281e-011	3.690078e-003
1.175605448120087e-011	3.706495e-003
1.183605447979701e-011	3.739177e-003
1.199605447698927e-011	3.803454e-003
1.231605447137381e-011	3.929729e-003
1.239605446996994e-011	3.960838e-003
1.255605446716221e-011	4.022480e-003
1.259605446646028e-011	4.037851e-003
1.267605446505641e-011	4.068524e-003
1.283605446224868e-011	4.129814e-003
1.287605446154674e-011	4.145129e-003
1.295605446014288e-011	4.175753e-003
1.311605445733515e-011	4.237022e-003
1.315605445663321e-011	4.252350e-003
1.323605445522935e-011	4.283043e-003
1.339605445242161e-011	4.344512e-003
1.351605445031581e-011	4.390778e-003
1.371605444680615e-011	4.468143e-003
1.379605444540228e-011	4.499249e-003
1.395605444259455e-011	4.561618e-003
1.399605444189261e-011	4.577260e-003
1.407605444048875e-011	4.608670e-003
1.423605443768102e-011	4.671906e-003
1.455605443206555e-011	4.800276e-003
1.519605442083462e-011	5.061395e-003
1.535605441802689e-011	5.127891e-003
1.567605441241142e-011	5.262785e-003
1.631605440118049e-011	5.534112e-003
1.759605437871863e-011	6.083521e-003
2.015605433379490e-011	7.209082e-003
2.315605433379490e-011	8.572333e-003
2.615605433379490e-011	9.983992e-003
2.915605433379490e-011	1.143943e-002
3.215605433379491e-011	1.293177e-002
3.515605433379491e-011	1.445432e-002
3.815605433379491e-011	1.600072e-002
4.115605433379491e-011	1.756485e-002
4.415605433379492e-011	1.914069e-002
4.715605433379492e-011	2.072215e-002
5.015605433379492e-011	2.230302e-002
5.315605433379492e-011	2.387682e-002
5.615605433379493e-011	2.543689e-002
5.915605433379492e-011	2.697684e-002
6.215605433379493e-011	2.849160e-002
6.515605433379493e-011	2.997782e-002
6.815605433379493e-011	3.143294e-002
7.115605433379493e-011	3.285433e-002
7.415605433379494e-011	3.423909e-002
7.715605433379494e-011	3.558397e-002
8.015605433379494e-011	3.688524e-002
8.315605433379494e-011	3.813841e-002
8.615605433379495e-011	3.933812e-002
8.915605433379495e-011	4.049271e-002
8.953105433379495e-011	4.063237e-002
9.028105433379494e-011	4.090390e-002
9.178105433379494e-011	4.143827e-002
9.215605433379494e-011	4.156982e-002
9.224980433379494e-011	4.160230e-002
9.243730433379495e-011	4.166694e-002
9.281230433379495e-011	4.179579e-002
9.356230433379494e-011	4.205282e-002
9.506230433379494e-011	4.256485e-002
9.806230433379494e-011	4.358373e-002
1.000000000000000e-010	4.423885e-002
1.003000000000000e-010	4.433964e-002
1.009000000000000e-010	4.454089e-002
1.021000000000000e-010	4.494173e-002
1.045000000000000e-010	4.573676e-002
1.093000000000000e-010	4.731225e-002
1.105000000000000e-010	4.770201e-002
1.213000000000000e-010	5.112225e-002
1.357000000000001e-010	5.547878e-002
1.441000000000001e-010	5.791665e-002
1.465000000000001e-010	5.859939e-002
1.513000000000001e-010	5.995449e-002
1.609000000000001e-010	6.264775e-002
2.185000000000001e-010	7.858657e-002
2.953000000000001e-010	9.929948e-002
4.489000000000001e-010	1.393050e-001
6.442125000000002e-010	1.878846e-001
8.395250000000002e-010	2.339070e-001
1.034837500000000e-009	2.774241e-001
1.230150000000000e-009	3.186287e-001
1.425462500000000e-009	3.576942e-001
1.816087500000000e-009	4.300184e-001
2.206712500000000e-009	4.954792e-001
2.597337499999999e-009	5.549702e-001
2.987962499999999e-009	6.092362e-001
3.378587499999998e-009	6.589029e-001
3.964524999999998e-009	7.259159e-001
4.550462499999997e-009	7.852259e-001
5.136399999999996e-009	8.380064e-001
5.722337499999996e-009	8.852053e-001
6.308274999999995e-009	9.275960e-001
6.894212499999995e-009	9.658167e-001
7.480149999999995e-009	1.000398e+000
8.066087499999994e-009	1.031786e+000
8.847337499999993e-009	1.069310e+000
9.628587499999992e-009	1.102562e+000
1.040983749999999e-008	1.132147e+000
1.119108749999999e-008	1.158563e+000
1.197233749999999e-008	1.182227e+000
1.275358749999999e-008	1.203484e+000
1.373014999999999e-008	1.227115e+000
1.470671249999999e-008	1.247922e+000
1.568327499999999e-008	1.266299e+000
1.665983750000000e-008	1.282576e+000
1.763640000000001e-008	1.297027e+000
1.861296250000002e-008	1.309885e+000
1.978483750000002e-008	1.323488e+000
2.095671250000003e-008	1.335369e+000
2.212858750000004e-008	1.345768e+000
2.330046250000005e-008	1.354886e+000
2.447233750000006e-008	1.362895e+000
2.564421250000007e-008	1.369939e+000
2.681608750000008e-008	1.376143e+000
2.818327500000009e-008	1.382459e+000
2.955046250000010e-008	1.387920e+000
3.091765000000009e-008	1.392646e+000
3.228483750000007e-008	1.396740e+000
3.365202500000006e-008	1.400290e+000
3.501921250000005e-008	1.403371e+000
3.658171250000003e-008	1.406398e+000
3.814421250000002e-008	1.408976e+000
3.970671250000000e-008	1.411172e+000
4.126921249999999e-008	1.413045e+000
4.302702499999997e-008	1.414824e+000
4.478483749999995e-008	1.416313e+000
4.654264999999994e-008	1.417559e+000
4.849577499999992e-008	1.418707e+000
5.064421249999990e-008	1.419733e+000
5.279264999999988e-008	1.420560e+000
5.513639999999985e-008	1.421280e+000
5.787077499999983e-008	1.421931e+000
6.080046249999984e-008	1.422457e+000
6.412077499999992e-008	1.422892e+000
6.802702500000002e-008	1.423250e+000
7.290983750000013e-008	1.423539e+000
7.935515000000029e-008	1.423757e+000
8.697233750000048e-008	1.423886e+000
9.990000000000000e-008	1.423968e+000
9.990061808190015e-008	1.423609e+000
9.990185424570045e-008	1.422889e+000
9.990432657330105e-008	1.421438e+000
9.990927122850225e-008	1.418506e+000
9.991916053890464e-008	1.412591e+000
9.993893915970942e-008	1.400720e+000
9.994738197207749e-008	1.395964e+000
9.995286631732600e-008	1.393961e+000
9.995915940037810e-008	1.393244e+000
9.996346089805453e-008	1.393144e+000
9.999676233271294e-008	1.392371e+000
1.000000000000000e-007	1.392296e+000
1.000038058782467e-007	1.392208e+000
1.000114176347400e-007	1.392031e+000
1.084428953295408e-007	1.209542e+000
1.168413328295410e-007	1.051553e+000
1.252397703295412e-007	9.141998e-001
1.336382078295414e-007	7.947878e-001
1.420366453295416e-007	6.909732e-001
1.504350828295418e-007	6.007188e-001
1.588335203295420e-007	5.222534e-001
1.672319578295423e-007	4.540371e-001
1.756303953295425e-007	3.947311e-001
1.840288328295427e-007	3.431717e-001
1.924272703295429e-007	2.983469e-001
1.998491453295430e-007	2.636331e-001
2.000000000000000e-007	2.629705e-001
Step Information: Cap=700f  (Run: 7/10)
0.000000000000000e+000	-7.010943e-011
1.953124965725918e-017	4.058663e-009
3.906249931451836e-017	8.187438e-009
1.132812480121033e-015	2.394038e-007
2.265624960242065e-015	4.788882e-007
3.320312441734061e-015	7.018661e-007
4.960937412943832e-015	1.048739e-006
6.601562384153603e-015	1.395633e-006
9.179687338911815e-015	1.940799e-006
1.183593729229906e-014	2.502542e-006
1.574218722375090e-014	3.328743e-006
2.011718714697696e-014	4.254237e-006
2.667968703181604e-014	5.642778e-006
3.542968687826815e-014	7.494729e-006
4.355468673568797e-014	9.215002e-006
5.855468647246302e-014	1.239231e-005
7.480468618730266e-014	1.583672e-005
1.048046856608528e-013	2.220148e-005
1.373046850905320e-013	2.910628e-005
1.973046840376322e-013	4.187831e-005
2.973046822827993e-013	6.324492e-005
4.073046803524830e-013	8.686862e-005
5.073046785976500e-013	1.084434e-004
5.473046778957168e-013	1.171137e-004
6.273046764918504e-013	1.344940e-004
6.473046761408838e-013	1.388554e-004
6.873046754389506e-013	1.477230e-004
7.673046740350842e-013	1.659660e-004
7.873046736841176e-013	1.707514e-004
7.923046735963759e-013	1.720007e-004
8.048046733770218e-013	1.751849e-004
8.098046732892801e-013	1.765041e-004
8.223046730699260e-013	1.798640e-004
8.285546729602490e-013	1.815909e-004
8.360546728286365e-013	1.836938e-004
8.398046727628303e-013	1.847527e-004
8.460546726531532e-013	1.865211e-004
8.485546726092824e-013	1.872276e-004
8.535546725215407e-013	1.886316e-004
8.835546719950908e-013	1.966516e-004
9.235546712931576e-013	2.065666e-004
1.003554669889291e-012	2.254493e-004
1.023554669538325e-012	2.300252e-004
1.063554668836391e-012	2.390100e-004
1.143554667432525e-012	2.569193e-004
1.163554667081558e-012	2.613894e-004
1.203554666379625e-012	2.703298e-004
1.303554664624792e-012	2.927094e-004
1.513554660939643e-012	3.399615e-004
1.653554658482877e-012	3.716534e-004
1.793554656026111e-012	4.034906e-004
1.913554653920311e-012	4.308889e-004
2.003554652340961e-012	4.515034e-004
2.088554650849353e-012	4.710196e-004
2.158554649620970e-012	4.871276e-004
2.228554648392587e-012	5.032680e-004
2.298554647164204e-012	5.194417e-004
2.368554645935821e-012	5.356497e-004
2.438554644707438e-012	5.518936e-004
2.508554643479055e-012	5.681751e-004
2.578554642250672e-012	5.844964e-004
2.648554641022288e-012	6.008597e-004
2.718554639793905e-012	6.172674e-004
2.788554638565522e-012	6.337223e-004
2.858554637337139e-012	6.502268e-004
2.928554636108756e-012	6.667836e-004
3.018554634529406e-012	6.881534e-004
3.138554632423607e-012	7.167880e-004
3.268554630142324e-012	7.480048e-004
3.408554627685558e-012	7.818538e-004
3.548554625228792e-012	8.159575e-004
3.788554621017192e-012	8.749841e-004
3.828554620315259e-012	8.849070e-004
3.908554618911393e-012	9.048957e-004
4.068554616103660e-012	9.453265e-004
4.108554615401727e-012	9.557556e-004
4.188554613997860e-012	9.774523e-004
4.208554613646894e-012	9.831246e-004
4.213554613559152e-012	9.845963e-004
4.223554613383669e-012	9.875986e-004
4.248554612944961e-012	9.953042e-004
4.261054612725606e-012	9.993252e-004
4.276054612462381e-012	1.004289e-003
4.278554612418511e-012	1.005127e-003
4.283554612330769e-012	1.006814e-003
4.293554612155286e-012	1.010193e-003
4.296054612111415e-012	1.011036e-003
4.311054611848190e-012	1.016053e-003
4.318554611716577e-012	1.018525e-003
4.328554611541094e-012	1.021764e-003
4.348554611190128e-012	1.028066e-003
4.388554610488194e-012	1.040115e-003
4.468554609084328e-012	1.062845e-003
4.628554606276595e-012	1.106284e-003
